Price,Close,High,Low,Open,Volume
2011-02-07,10.57546615600586,10.616639321817683,10.448035914047521,10.455549230325596,485021600
2011-02-08,10.675247192382812,10.684864752711706,10.583582629364969,10.62956538588738,381040800
2011-02-09,10.764208793640137,10.789454891317115,10.665331053272418,10.674947811758758,482745200
2011-02-10,10.655416488647461,10.819512974190346,10.458861525174571,10.74107171940398,928550000
2011-02-11,10.724835395812988,10.753386319072753,10.625355780496184,10.661721772642377,367572800
2011-02-14,10.794861793518066,10.803877452625537,10.72062826567563,10.723032655446502,310416400
2011-02-15,10.816500663757324,10.818604906105556,10.7458737194949,10.7951621054823,284174800
2011-02-16,10.913578987121582,10.966774116435081,10.834535859423418,10.843551520558954,481157600
2011-02-17,10.768414497375488,10.827621392721353,10.71491762656891,10.736858084879456,530583200
2011-02-18,10.53579330444336,10.804477392324072,10.504536243093048,10.780734448911087,816057200
2011-02-22,10.176647186279297,10.380715355517816,10.149899553698871,10.28303902675417,872555600
2011-02-23,10.297164916992188,10.357873349739291,10.176646888775256,10.18145647074196,671854400
2011-02-24,10.30497932434082,10.373202684997636,10.169435453053525,10.339241880940296,499900800
2011-02-25,10.463667869567871,10.471782285904027,10.362685880332174,10.376510322603623,380018800
2011-02-28,10.615440368652344,10.670739737420954,10.55262687934589,10.55623346459603,403074000
2011-03-01,10.498228073120117,10.690875408773628,10.449239830457321,10.68336209125767,456136800
2011-03-02,10.582679748535156,10.649700912999762,10.470878026115278,10.517762826493508,602590800
2011-03-03,10.806281089782715,10.813193308112576,10.696883778551438,10.735053059404395,500788400
2011-03-04,10.819510459899902,10.828225974509975,10.751888178448759,10.821613900396494,453266800
2011-03-07,10.68005657196045,10.869698422155352,10.558337135229753,10.861583204515485,546123200
2011-03-08,10.692078590393066,10.741367787622032,10.586587975283962,10.666532345441466,356316800
2011-03-09,10.59320068359375,10.662025154320267,10.537000064877263,10.659920911474092,453306000
2011-03-10,10.418886184692383,10.512054704842631,10.365690252481489,10.492518632159372,507539200
2011-03-11,10.578775405883789,10.58869391845163,10.368697794599786,10.37861470210046,471080400
2011-03-14,10.625955581665039,10.713714188013192,10.55833413742172,10.614534732234388,435957200
2011-03-15,10.381616592407227,10.454046822752353,10.221427746754953,10.281535881670406,721081200
2011-03-16,9.918183326721191,10.30858778723238,9.80548033676831,10.278533710080511,1162011200
2011-03-17,10.057334899902344,10.206704032912558,9.93771889246149,10.123153076719522,659422400
2011-03-18,9.938018798828125,10.164326809346731,9.917882432222255,10.132168491772152,753214000
2011-03-21,10.197386741638184,10.210610085649677,10.075967440053013,10.097907902632986,409402000
2011-03-22,10.254485130310059,10.297163040002255,10.192573711456669,10.29535974804343,325922800
2011-03-23,10.194075584411621,10.225030888710378,10.096699435848052,10.196780120745926,372996400
2011-03-24,10.367794036865234,10.398750159705141,10.18416314760356,10.274025225812487,404712000
2011-03-25,10.565248489379883,10.580876220802846,10.429402871052122,10.460960086427965,448910000
2011-03-28,10.532190322875977,10.648801649311029,10.532190322875977,10.613637841851645,309355200
2011-03-29,10.547818183898926,10.547818183898926,10.400553297666892,10.44863949632221,352900800
2011-03-30,10.477789878845215,10.545412940948143,10.442025784240826,10.53819896898874,329406000
2011-03-31,10.4741849899292,10.51295457510082,10.400552552091606,10.40956821210978,274019200
2011-04-01,10.355467796325684,10.566749105005846,10.317599465076226,10.552323570859935,418661600
2011-04-04,10.254185676574707,10.356670770167835,10.170334601149962,10.347955259710508,460084800
2011-04-05,10.185065269470215,10.286047259881807,10.09820867156142,10.127962601851813,482731200
2011-04-06,10.159517288208008,10.335634844391318,10.13246870303402,10.255090186373959,402539200
2011-04-07,10.16071891784668,10.231345056263148,10.099106833185653,10.161319212737089,373447200
2011-04-08,10.069953918457031,10.222929587811887,10.036594218202369,10.216017369319454,377535200
2011-04-11,9.941924095153809,10.08828690130178,9.918482098577602,10.039899763350078,398946800
2011-04-12,9.990013122558594,10.029984904877374,9.923893196173507,9.932608709173326,425639200
2011-04-13,10.102112770080566,10.10241291751529,9.993616695227283,10.068752265497631,346220000
2011-04-14,9.99061393737793,10.098207994252318,9.979794983707228,10.062142942771889,301800800
2011-04-15,9.841546058654785,10.027281215064784,9.821710639247996,10.017062555277333,453605600
2011-04-18,9.973481178283691,9.984902029902267,9.62214814324888,9.800670074304259,609898800
2011-04-19,10.154106140136719,10.157711921894828,9.969272306605587,10.011048173380209,419378400
2011-04-20,10.290854454040527,10.391235331367643,10.263505720929292,10.323914014806542,700666400
2011-04-21,10.540000915527344,10.673141175317067,10.474482906672774,10.66923364111022,753810400
2011-04-25,10.609427452087402,10.631668057060692,10.527979953890556,10.529182951287265,266546000
2011-04-26,10.531590461730957,10.66893765417569,10.499432140871946,10.62776367170279,338800000
2011-04-27,10.523473739624023,10.589593664727369,10.431809176085455,10.586287227078827,356213200
2011-04-28,10.42128849029541,10.511449892488884,10.384321400508165,10.404457762661124,360959200
2011-04-29,10.522876739501953,10.637683192394281,10.418888440361599,10.422194879045437,1006345200
2011-05-02,10.40716552734375,10.53309266608056,10.383723523402034,10.511153004876912,442713600
2011-05-03,10.46486759185791,10.515659127168645,10.387327618873856,10.458556469329768,313348000
2011-05-04,10.506040573120117,10.573962974421248,10.42519417642047,10.466669094589578,389250400
2011-05-05,10.42128849029541,10.547515737419497,10.400250080752553,10.470877020741842,335969200
2011-05-06,10.41858196258545,10.518962811929022,10.405057673545333,10.509646204317658,280134400
2011-05-09,10.446833610534668,10.494920599787115,10.41467530104461,10.454647074166601,204747200
2011-05-10,10.502433776855469,10.509646945527765,10.4185826973731,10.485603049953443,282091600
2011-05-11,10.435714721679688,10.518965521882052,10.375907526581786,10.489512546826123,336000000
2011-05-12,10.41588306427002,10.43241365280038,10.286651067423527,10.402359569400366,322000000
2011-05-13,10.233449935913086,10.406261042053082,10.228942106221314,10.388529870749897,326116000
2011-05-16,10.017059326171875,10.255089097523259,9.996020915744372,10.194379861070491,449775200
2011-05-17,10.102413177490234,10.102413177490234,9.939819937276754,9.977989222063492,452334400
2011-05-18,10.214516639709473,10.24998059041193,10.09820707991301,10.112332470189406,334776400
2011-05-19,10.234354019165039,10.290855586683248,10.17845274669404,10.28093787786855,261170000
2011-05-20,10.074764251708984,10.24697506348297,10.06875327707813,10.205199191065201,337968400
2011-05-23,10.05012035369873,10.097606255936986,9.900451081705732,9.916980862479797,383600000
2011-05-24,9.9837007522583,10.095202333813862,9.958154509399476,10.083180383637147,321927200
2011-05-25,10.121647834777832,10.17514470427103,10.00353499697913,10.020966020162334,294224000
2011-05-26,10.06815242767334,10.124954935534412,10.051021550820002,10.097305254084581,222560800
2011-05-27,10.140585899353027,10.147197973717223,10.047418168185642,10.06214465982091,203599200
2011-05-31,10.45374870300293,10.45374870300293,10.248478299323141,10.251484589669397,417754400
2011-06-01,10.38401985168457,10.58297826954488,10.358174269374683,10.485002606600055,554682800
2011-06-02,10.401755332946777,10.45825770327818,10.34765815548354,10.413777284620158,338783200
2011-06-03,10.321810722351074,10.378613238903128,10.27883344990592,10.313997256476297,313250000
2011-06-06,10.159517288208008,10.430305695033665,10.152605068171704,10.38973281727268,461941200
2011-06-07,9.979191780090332,10.164926891333199,9.974984097671667,10.163424548878927,529785200
2011-06-08,9.985204696655273,10.06214358506251,9.937419443370283,9.971380254267633,333723600
2011-06-09,9.962661743164062,10.028179757361253,9.940421138459856,10.015556711448054,275088800
2011-06-10,9.794659614562988,9.967771677634433,9.782937812334866,9.934411168472389,433955200
2011-06-13,9.815699577331543,9.86709222083771,9.769716812489216,9.833731703677463,329473200
2011-06-14,9.991212844848633,10.015556889705008,9.89714310258302,9.917880562828579,334569200
2011-06-15,9.820202827453613,9.926894789301961,9.76400063118901,9.910365014824057,399196000
2011-06-16,9.772418975830078,9.878209725281554,9.567149401767901,9.824713654339247,510591200
2011-06-17,9.625153541564941,9.895341650526735,9.598104956680535,9.887527383050488,615020000
2011-06-20,9.4766845703125,9.548213553173216,9.33182331245845,9.537994897755052,640645600
2011-06-21,9.776625633239746,9.791652266212196,9.473078658823612,9.517559065387276,493382400
2011-06-22,9.695781707763672,9.88482326761004,9.688868684972842,9.772419635719354,390583200
2011-06-23,9.954851150512695,9.968675593843443,9.560840872515632,9.585484270945754,559759200
2011-06-24,9.808181762695312,10.012550047790057,9.770313431938755,9.95905398836774,439807200
2011-06-27,9.979191780090332,10.035093043976389,9.835232543023254,9.845451200325728,339813600
2011-06-28,10.075965881347656,10.119244097175493,10.021267615985632,10.027578738229964,294299600
2011-06-29,10.039305686950684,10.109331572614375,9.97438792866218,10.099413860422297,352545200
2011-06-30,10.088287353515625,10.102113397169104,10.003234874621054,10.05913533147519,322954800
2011-07-01,10.316399574279785,10.323611941135793,10.044108047566178,10.096702870563329,435313200
2011-07-05,10.501832962036133,10.513854910146764,10.293557927485576,10.308584560090614,355054000
2011-07-06,10.571859359741211,10.64218695735581,10.420085868257761,10.487407176153258,444626000
2011-07-07,10.735357284545898,10.759400385393805,10.639183276087289,10.659320446435956,399663600
2011-07-08,10.810792922973633,10.819509239133817,10.58508599858004,10.61934775804147,489633200
2011-07-11,10.639183044433594,10.812596884928857,10.603719090251703,10.709510657759404,442674400
2011-07-12,10.631669044494629,10.749781891929171,10.47749034780778,10.625056169598345,451609200
2011-07-13,10.760000228881836,10.819507273309839,10.710710236371094,10.7693160358613,391638800
2011-07-14,10.752484321594238,10.86789260897856,10.709507063459924,10.849859687887319,430533600
2011-07-15,10.967371940612793,10.9697763302069,10.794560852469207,10.85466898725539,484467200
2011-07-18,11.234258651733398,11.259804098931156,10.978196661816442,10.982704493078728,572653200
2011-07-19,11.325921058654785,11.380018229695768,11.219829354065805,11.360482961812437,819145600
2011-07-20,11.627965927124023,11.909574116679137,11.600917339294574,11.905066286218716,941340400
2011-07-21,11.63968563079834,11.722934819472442,11.537801618480724,11.629466974060492,526534400
2011-07-22,11.820310592651367,11.872905414356513,11.653509666020778,11.670640541632931,516728800
2011-07-25,11.976593971252441,12.021674678488578,11.709712300152983,11.731651155006992,589806000
2011-07-26,12.124159812927246,12.156919225314526,12.012057938372683,12.021674695811114,476582400
2011-07-27,11.798974990844727,12.101019705736892,11.785750843976286,12.039408407081902,659324400
2011-07-28,11.77583122253418,11.931211311601754,11.66493154499363,11.769821050194516,594034000
2011-07-29,11.735559463500977,11.875912929521222,11.540808676716676,11.650206020848632,632584400
2011-08-01,11.923995971679688,12.006644046713163,11.792358062377362,11.954951280758682,612836000
2011-08-02,11.688376426696777,11.958563794864435,11.671546495435583,11.95105047568713,639539600
2011-08-03,11.798376083374023,11.827829067969367,11.487916747196257,11.750589217768308,732508000
2011-08-04,11.341547012329102,11.76080242972965,11.340945914911085,11.703399632642258,871407600
2011-08-05,11.22884750366211,11.525784122839891,10.896749481085843,11.433817788134451,1204590800
2011-08-08,10.615440368652344,11.053028946068016,10.609729540739572,10.870299306061428,1143833600
2011-08-09,11.240567207336426,11.258600133331932,10.669236441313544,10.858578151599238,1082583600
2011-08-10,10.930407524108887,11.259800929513611,10.89464342657877,11.15461127437791,878656800
2011-08-11,11.231247901916504,11.283842719649874,10.9613607920101,11.135675022139749,741969200
2011-08-12,11.330129623413086,11.409772241128126,11.247179765322755,11.362587286538139,528976000
2011-08-15,11.523077011108398,11.569961817723433,11.3631882720948,11.409471981156647,460544000
2011-08-16,11.435013771057129,11.5218711359503,11.30217446436537,11.46627083383937,498750000
2011-08-17,11.433812141418457,11.556432790423367,11.360479869941726,11.490013539723432,442061200
2011-08-18,11.001334190368652,11.199693147903348,10.860680590701037,11.145294227430744,851435200
2011-08-19,10.700193405151367,11.02988860651669,10.699292160047372,10.884726349695033,775888400
2011-08-22,10.712512969970703,10.96617127372824,10.671940096686244,10.955050569853274,535315200
2011-08-23,11.22824478149414,11.229446976525423,10.729345078979344,10.828523761459982,656835200
2011-08-24,11.30578327178955,11.38933340789555,11.138080297074232,11.224335772912177,626267600
2011-08-25,11.231851577758789,11.283845310039212,10.96977867374567,10.972183063853441,871346000
2011-08-26,11.528186798095703,11.53479806867971,11.144093485061465,11.155213388583192,641477200
2011-08-29,11.720232963562012,11.766216528135859,11.661026857016042,11.666435932816729,405269200
2011-08-30,11.720830917358398,11.776431225968464,11.60722591041243,11.668536243354716,417922400
2011-08-31,11.565752029418945,11.78364463631612,11.47649106535358,11.738262983112062,522586400
2011-09-01,11.451546669006348,11.641188510939063,11.442230059287525,11.595506707302672,343725200
2011-09-02,11.241765975952148,11.36047989370533,11.175045775171705,11.262502630726386,438939200
2011-09-06,11.412778854370117,11.430510029065376,11.01425918673873,11.041007627609238,509698000
2011-09-07,11.538704872131348,11.588895311084537,11.480699362910713,11.587693116048529,350576800
2011-09-08,11.545015335083008,11.679357813813102,11.490016119128631,11.492720656538399,416158400
2011-09-09,11.344853401184082,11.60091447990475,11.270919221615529,11.538702903737601,564813200
2011-09-12,11.418785095214844,11.447035064511287,11.177148785013292,11.210209137990963,467832400
2011-09-13,11.559444427490234,11.607229682487118,11.428106602367889,11.484909124300346,440560400
2011-09-14,11.700094223022461,11.787551898690781,11.593702378290553,11.63157071641773,534724400
2011-09-15,11.810093879699707,11.831132293363755,11.718128364711424,11.764111122205565,417818800
2011-09-16,12.036702156066895,12.036702156066895,11.872306392960084,11.887633978949447,698513200
2011-09-19,12.371203422546387,12.41929041582221,11.877414308597631,11.93151067128298,823860800
2011-09-20,12.425904273986816,12.708714644743846,12.357981857709092,12.480001446982017,775754000
2011-09-21,12.386533737182617,12.670545503864888,12.382326054394225,12.611939697398151,605976000
2011-09-22,12.076373100280762,12.316807287107203,11.922496151650567,12.052630952630699,968480800
2011-09-23,12.150908470153809,12.224240761198738,12.01716708324317,12.03009027842239,546277200
2011-09-26,12.116947174072266,12.141291222551292,11.760204219831323,12.01746754008682,812876400
2011-09-27,11.999436378479004,12.299676992002599,11.963371326647122,12.28404925764442,632497600
2011-09-28,11.931811332702637,12.134075388862268,11.916783095353232,12.027382608000543,429637600
2011-09-29,11.738265037536621,12.088095785700128,11.607228179462465,12.07938027250685,651086800
2011-09-30,11.46026611328125,11.68777717469838,11.456058429457036,11.634580430473358,547640800
2011-10-03,11.258299827575684,11.499936251767755,11.215323354763688,11.431713679317662,669099200
2011-10-04,11.195183753967285,11.47468766189148,10.646395397811919,11.257396139345255,1233677200
2011-10-05,11.36799430847168,11.415178445342647,10.828521059527164,11.055731048545786,786469600
2011-10-06,11.341547012329102,11.564248389237914,11.174144992811257,11.220127741489605,812582400
2011-10-07,11.11403751373291,11.352667585073103,11.07466683432304,11.293761639688364,535458000
2011-10-10,11.685367584228516,11.685367584228516,11.36679315164823,11.39324144001942,442514800
2011-10-11,12.0303955078125,12.117252930769629,11.766219862497852,11.798377389019322,605687600
2011-10-12,12.087493896484375,12.299675699638321,12.025882605550786,12.2422728938053,622286000
2011-10-13,12.275031089782715,12.275031089782715,12.107328111365959,12.171342983457683,426185200
2011-10-14,12.682868957519531,12.682868957519531,12.480603237490651,12.527488847747708,573367200
2011-10-17,12.622457504272461,12.82412128663115,12.500737275884092,12.67505232782135,686044800
2011-10-18,12.690077781677246,12.767317593715976,12.502239258259417,12.675651444088714,881602400
2011-10-19,11.98019790649414,12.274728392262626,11.955552914552799,12.062245690404884,1104059600
2011-10-20,11.880720138549805,12.032193497936676,11.847661381221236,12.021674692986672,549270400
2011-10-21,11.807391166687012,11.99583167389131,11.743676419051875,11.964575397740743,621244400
2011-10-24,12.195087432861328,12.217026287243607,11.883426011242452,11.906868010602528,502138000
2011-10-25,11.9546537399292,12.218529928587653,11.942933542306395,12.172847320447225,430427200
2011-10-26,12.03970718383789,12.098312983989226,11.815802787803301,12.0745692324038,456304800
2011-10-27,12.162627220153809,12.292161711616519,12.078475986494144,12.24888269611161,494664800
2011-10-28,12.170443534851074,12.21251956002799,12.097111240194184,12.111837728626092,322842800
2011-10-31,12.165332794189453,12.302079655003382,12.053230126257164,12.094404900256949,385501200
2011-11-01,11.916784286499023,12.006646349348827,11.817906564391588,11.94383367187186,531790000
2011-11-02,11.943835258483887,12.034899528336073,11.874709844770706,12.024380722782649,327350800
2011-11-03,12.11393928527832,12.12385699120144,11.882221451947686,11.993722211790256,441386400
2011-11-04,12.028885841369629,12.125059017301957,11.996427384460802,12.082682854608008,302229200
2011-11-07,12.013561248779297,12.021676467468152,11.905366893285164,12.018971929594196,270275600
2011-11-08,12.208911895751953,12.262108621960277,12.06855924426604,12.088094511281142,400442000
2011-11-09,11.879822731018066,12.048427022296968,11.848266305974619,11.930614282213984,558684000
2011-11-10,11.577474594116211,11.937824133787657,11.485208130353339,11.932414256062136,744752400
2011-11-11,11.559444427490234,11.682065133223633,11.428407552448062,11.619251635023154,653786000
2011-11-14,11.398353576660156,11.578378706113433,11.366496204685275,11.526384162191915,432905200
2011-11-15,11.6859712600708,11.706106824340571,11.404062927359169,11.444635808476049,430810800
2011-11-16,11.563948631286621,11.755393751440009,11.550423537659075,11.698591247324174,349210400
2011-11-17,11.342752456665039,11.55824072629127,11.285348840599251,11.540207798584662,479900400
2011-11-18,11.26851749420166,11.420291016063421,11.266714201529238,11.388133500538718,371938000
2011-11-21,11.090292930603027,11.170537416686614,10.997124450841234,11.132067188112442,447980400
2011-11-22,11.315702438354492,11.358379559336095,11.148300392023407,11.15070478208059,409021200
2011-11-23,11.029585838317871,11.29556545483983,11.026279400903462,11.255592873593015,428271200
2011-11-25,10.926800727844238,11.154611058716908,10.91928660795598,11.072563257702695,254760800
2011-11-28,11.303977012634277,11.3220099322836,11.129963751950587,11.190672976370358,346413200
2011-11-29,11.216221809387207,11.385427133225424,11.126059597854937,11.295565069156932,375855200
2011-11-30,11.486708641052246,11.489113030769037,11.369497049958534,11.459359911823674,405938400
2011-12-01,11.658921241760254,11.691078755383407,11.443132046587774,11.49692907100041,387181200
2011-12-02,11.712117195129395,11.83023004958877,11.678456536358615,11.71602392776407,379055600
2011-12-05,11.811595916748047,11.913780889692037,11.73285454952817,11.8260222571731,357210000
2011-12-06,11.74968147277832,11.860281782686757,11.70249733603781,11.796566264636628,283598000
2011-12-07,11.6937837600708,11.749384075454373,11.623757104574715,11.719029052734315,304746400
2011-12-08,11.740971565246582,11.886433986617254,11.728048367020161,11.764714521188251,376356400
2011-12-09,11.829931259155273,11.842554309448726,11.752091122012871,11.806790204084276,296993200
2011-12-12,11.776429176330566,11.83834059592889,11.70460005210594,11.77162039771584,301067200
2011-12-13,11.685367584228516,11.88342558688097,11.633974954943582,11.811294693856508,338928800
2011-12-14,11.426301002502441,11.642391141774334,11.350865271903244,11.62195382658939,406887600
2011-12-15,11.388731956481934,11.53299212668087,11.36979778907999,11.52067003087748,256200000
2011-12-16,11.451249122619629,11.545318900325741,11.407670745954158,11.431413702320485,421478400
2011-12-19,11.487010955810547,11.566354220824893,11.435016423274087,11.494825223318534,235530400
2011-12-20,11.899954795837402,11.904463428164526,11.638783962068603,11.653810596403433,337215200
2011-12-21,11.914981842041016,11.940528082612639,11.781540614626882,11.92219420896792,262948000
2011-12-22,11.978093147277832,11.99552497009345,11.904460729648214,11.93150850481302,202358800
2011-12-23,12.121755599975586,12.12956986756681,12.00634728622846,12.012358261298631,269399200
2011-12-27,12.217928886413574,12.2948677628301,12.112438279463296,12.114843472043043,265076000
2011-12-28,12.101016998291016,12.269620419206577,12.061946466545646,12.228747397643195,228662000
2011-12-29,12.17555046081543,12.191479944239152,12.037001914854022,12.123857686051522,215978000
2011-12-30,12.171948432922363,12.210417878407188,12.126566766013509,12.12716706110525,179662000
2012-01-03,12.35918140411377,12.397350688077545,12.292161049766744,12.304182997870807,302220800
2012-01-04,12.425600051879883,12.46286808917538,12.30057500786009,12.322213710853296,260022000
2012-01-05,12.563553810119629,12.579181545225902,12.40246286304358,12.470987187084512,271269600
2012-01-06,12.694889068603516,12.7054078739064,12.599316970800052,12.615846751285558,318292800
2012-01-09,12.674752235412598,12.855678569067754,12.663331382986955,12.78805710709146,394024400
2012-01-10,12.720134735107422,12.803084589994935,12.667840052017445,12.800379249816666,258196400
2012-01-11,12.699394226074219,12.708410686950591,12.60201885620909,12.70330095785403,215084800
2012-01-12,12.664534568786621,12.709916229491515,12.58519129816255,12.69128300818844,212587200
2012-01-13,12.617046356201172,12.63628147406032,12.582484457597948,12.613741524119064,226021600
2012-01-17,12.764013290405273,12.802783677888751,12.711718610438426,12.748985852905209,242897200
2012-01-18,12.896550178527832,12.907369129063547,12.81209800118384,12.831933412610347,276791200
2012-01-19,12.855679512023926,12.96447495666216,12.81841226706641,12.927809611778253,261738400
2012-01-20,12.631772994995117,12.84816325833093,12.615243216651407,12.84786311087739,413974400
2012-01-23,12.845458984375,12.87671605191518,12.691882196611148,12.703002098219363,306062400
2012-01-24,12.635083198547363,12.776037781465984,12.609236803439972,12.776037781465984,547638000
2012-01-25,13.424004554748535,13.658126037418306,13.335945767770859,13.657825889902407,958314000
2012-01-26,13.362991333007812,13.488015578127031,13.318210781014338,13.475093187973105,323985200
2012-01-27,13.442638397216797,13.478703448110805,13.337148584808556,13.35427866138642,299709200
2012-01-30,13.614842414855957,13.641590843056923,13.385829964562413,13.395446718691792,379341200
2012-01-31,13.719135284423828,13.772030261429467,13.616650162991965,13.692386845892528,391683600
2012-02-01,13.710419654846191,13.794571702359859,13.691186139323175,13.777140676858734,270046000
2012-02-02,13.678262710571289,13.739873202440707,13.644000953128417,13.701704712232168,186796400
2012-02-03,13.81531047821045,13.824928039419222,13.691487587781424,13.743782274320644,286599600
2012-02-06,13.944239616394043,13.97459463685763,13.770828215649237,13.776237290255956,249412800
2012-02-07,14.090310096740723,14.117960592077822,13.962578836572023,13.982716011616965,316223600
2012-02-08,14.3262300491333,14.32953488150659,14.116451039165307,14.14049493860769,407890000
2012-02-09,14.821823120117188,14.929417161291065,14.442839586091878,14.448850560883718,884214800
2012-02-10,14.829331398010254,14.955558615610723,14.682967020433491,14.755398840794571,631302000
2012-02-13,15.105236053466797,15.142202348285226,14.939636490473362,15.012968785105135,517216000
2012-02-14,15.311410903930664,15.314415589877205,15.087207081044623,15.167150667016525,460398400
2012-02-15,14.957069396972656,15.81721832201745,14.933625790005625,15.45566737508019,1506120000
2012-02-16,15.093507766723633,15.174053197218964,14.625263418292482,14.771627797182097,944552000
2012-02-17,15.090805053710938,15.260611444517927,15.036105997126334,15.120558168881827,535805200
2012-02-21,15.473398208618164,15.473398208618164,15.150916235348271,15.23386608169418,605595200
2012-02-22,15.419001579284668,15.492634024456391,15.299685719301443,15.420203774411286,483302400
2012-02-23,15.519683837890625,15.562962865866714,15.312610927445164,15.480313148184885,568027600
2012-02-24,15.700605392456055,15.71533187813842,15.587302138962448,15.618257452626763,415072000
2012-02-27,15.801291465759277,15.883639423610697,15.516377643514902,15.66754926542852,547582000
2012-02-28,16.091320037841797,16.091320037841797,15.804001721413094,15.86741633292986,600387200
2012-02-29,16.302595138549805,16.457976861930078,16.100030864935704,16.276148449197414,952011200
2012-03-01,16.363605499267578,16.476009949102405,16.192296694154543,16.474806148822868,683270000
2012-03-02,16.38494300842285,16.43362950141005,16.304997838386708,16.356692226664777,431712400
2012-03-05,16.023696899414062,16.454071627031208,15.8085071280045,16.3921609701097,809124400
2012-03-06,15.936524391174316,16.03960974874579,15.514563800936294,15.738167136843485,810238800
2012-03-07,15.949454307556152,16.162538120707566,15.727353230815742,16.1330851504587,798520800
2012-03-08,16.289072036743164,16.31912531093782,15.992436397431959,16.069675430800647,516457200
2012-03-09,16.384641647338867,16.461880668932384,16.322729408031964,16.355788967646312,418919200
2012-03-12,16.58991241455078,16.58991241455078,16.439639642712578,16.49914749343356,407282400
2012-03-13,17.07378387451172,17.076188264542807,16.70261378752952,16.756412415741835,690855200
2012-03-14,17.719348907470703,17.873826960885214,17.293179584163752,17.37282460607142,1418844000
2012-03-15,17.598529815673828,18.032812729790734,17.387850357403984,18.020790779734426,1159718000
2012-03-16,17.598827362060547,17.70792373383033,17.37131720733776,17.5732811232333,825487600
2012-03-19,18.06557273864746,18.085708301856243,17.70341990784948,17.98352493313877,901236000
2012-03-20,18.211633682250977,18.239882853024042,17.776448786225803,18.017783378219935,816662000
2012-03-21,18.107641220092773,18.32252909052155,18.074883423634866,18.11485438767971,644042000
2012-03-22,18.012676239013672,18.167756176614926,17.89816917696158,17.965790636210183,623870800
2012-03-23,17.913799285888672,18.08661041029963,17.8642091413695,18.047239726233386,430488800
2012-03-26,18.242284774780273,18.247395305892393,17.890051369288688,18.026194698265098,595742000
2012-03-27,18.46769905090332,18.521796225504264,18.214642599302337,18.218249184613526,607129600
2012-03-28,18.562068939208984,18.677176311401652,18.342372198169933,18.58490904108867,655460400
2012-03-29,18.328845977783203,18.530209623609,18.24980446697302,18.416604605969972,608238400
2012-03-30,18.01898956298828,18.349885335068915,17.970601611859212,18.296088308565686,731038000
2012-04-02,18.592426300048828,18.596633180902472,18.043936352383426,18.08751552905543,598351600
2012-04-03,18.9137020111084,19.00056020522366,18.709033513198143,18.852991961506333,834559600
2012-04-04,18.763126373291016,18.809710218587362,18.54342968471203,18.764328568106404,572980800
2012-04-05,19.044736862182617,19.074189835054135,18.735779189427006,18.84337322667329,641298000
2012-04-09,19.121383666992188,19.229879806660726,18.792892166778813,18.817836520092452,597536800
2012-04-10,18.887252807617188,19.354895400547452,18.813920521855543,19.232574875122634,889725200
2012-04-11,18.819931030273438,19.140608896269786,18.733974897325997,19.120473335464123,696614800
2012-04-12,18.716842651367188,18.9741075263296,18.6486192994816,18.783863808438934,614336800
2012-04-13,18.18968963623047,18.77484543808384,18.137996871768173,18.757112665874335,859644800
2012-04-16,17.43533706665039,18.341469524524268,17.37883550383064,18.334858254219892,1050786800
2012-04-17,18.32403564453125,18.333051303554186,17.188288922030207,17.399570257231407,1025528000
2012-04-18,18.283164978027344,18.6411109238327,18.113958836568216,18.44485619675538,954531200
2012-04-19,17.6550235748291,18.174660499672452,17.567264983261786,18.039115881546095,834719200
2012-04-20,17.22044563293457,17.87081858411274,17.143506769620835,17.7734424088855,1030985200
2012-04-23,17.181976318359375,17.331347026212207,16.728760083015498,17.149218514136724,966529200
2012-04-24,16.83875846862793,17.061459853687456,16.680071954596873,16.90878431405656,1076149200
2012-04-25,18.333057403564453,18.573491643197848,18.212841086281315,18.502563727088713,905777600
2012-04-26,18.263931274414062,18.4740104580882,18.09652921504532,18.461386606771416,536068400
2012-04-27,18.1226749420166,18.218248647411485,18.047540157849337,18.184888938066834,406722400
2012-04-30,17.551036834716797,17.98441913153635,17.521583871494684,17.966386213727063,506144800
2012-05-01,17.495439529418945,17.93513139605078,17.468390951860066,17.578689504035992,610999200
2012-05-02,17.611160278320312,17.653837418400595,17.39717428266935,17.438649227183042,427389200
2012-05-03,17.48613166809082,17.774051831229393,17.440449850722928,17.747003238900113,390549600
2012-05-04,16.988126754760742,17.38213687862544,16.985722365116214,17.343668249379498,529992400
2012-05-07,17.115257263183594,17.21413578800006,16.867309779958507,16.87542499685144,460118400
2012-05-08,17.07619285583496,17.175971858819285,16.792181028583826,17.11826808762505,497252000
2012-05-09,17.106243133544922,17.250504943825618,16.855892819694837,16.94154721622383,480704000
2012-05-10,17.146520614624023,17.30761159622464,17.08400966080176,17.268541046285197,333200000
2012-05-11,17.03200912475586,17.265230146997254,16.961081222559432,16.98061649066608,399546000
2012-05-14,16.776845932006836,17.05604886632149,16.758212714235977,16.907581813983928,352626400
2012-05-15,16.62507438659668,16.927119058539258,16.582397266668732,16.873923936170907,476336000
2012-05-16,16.411989212036133,16.73687556267984,16.26051586455871,16.65152132972775,560896000
2012-05-17,15.932327270507812,16.454669002157583,15.932327270507812,16.38885002439638,717220000
2012-05-18,15.94013500213623,16.331740684985085,15.693691516166847,16.047729017014806,732292400
